# Constructed from biom file
#OTU ID	D.MGU.15	D.NRR.9	L.MR02.C15	U.GLC.22	U.MR.33	U.OLI.27
0737d4d37705a5db4e03a7cea6827a29	1782.0	0.0	0.0	0.0	0.0	0.0
a5f5eade5ae778f465a8ff96dad2cc72	1780.0	0.0	0.0	0.0	0.0	0.0
c10b17ec5e78747682dd92ded5994596	1771.0	0.0	0.0	0.0	0.0	0.0
12c6f0d6caf71f8be59e4ab9a61f8de9	0.0	0.0	1770.0	0.0	0.0	0.0
a56312330a4cb182966492139c620f99	1768.0	0.0	0.0	0.0	0.0	0.0
9895c0ef54364b6000cdd7211edad35a	0.0	0.0	0.0	0.0	0.0	1768.0
4cb288686955fe52f81301d76f353c2c	0.0	0.0	0.0	0.0	0.0	1764.0
a423b95145e3c5abfe651a461aff8bf3	0.0	0.0	0.0	0.0	0.0	1762.0
bb0d3a9e75d035bbf4e8456b30e79cda	0.0	0.0	0.0	0.0	0.0	1760.0
fba00c1154058b155f1159d8f90849b6	0.0	0.0	0.0	0.0	0.0	1757.0
34a4d8dbf11926a0b065f7dd81d6f569	1609.0	0.0	0.0	147.0	0.0	0.0
6794db4cf8f90be2cc68508f85b0278c	0.0	0.0	0.0	0.0	0.0	1756.0
1e4705c68da8f8088a3fd10e7e0eae7a	0.0	0.0	0.0	0.0	0.0	1755.0
8f929007bc36a7483427dccef2771f81	1402.0	0.0	0.0	0.0	0.0	350.0
e2ea6a5635b6d61d3cc96e7221102a48	0.0	0.0	0.0	0.0	0.0	1749.0
fa04b842c37b3e2a730a3739b75a03b3	0.0	0.0	1746.0	0.0	0.0	0.0
c07fcf8c6d161eeb67a8713d8ecb9326	0.0	0.0	0.0	0.0	0.0	1746.0
3b11636bd857c86c388a8ff78f0af6e0	0.0	0.0	0.0	0.0	0.0	1744.0
90bebc2022a53a89c2aa728709ae20c1	1742.0	0.0	0.0	0.0	0.0	0.0
634a14a82906c71512712133720977a3	1742.0	0.0	0.0	0.0	0.0	0.0
b2ad536ee6c50994d755de9cf84af127	0.0	0.0	0.0	0.0	1742.0	0.0
3b04b5792d62cac59daf20f13266d1ff	1732.0	0.0	0.0	0.0	0.0	0.0
ecf2e0779e093bb2851f9cfeb62917ad	0.0	0.0	1727.0	0.0	0.0	0.0
a81deaf0cb3d52d04110f000b6401761	0.0	0.0	1725.0	0.0	0.0	0.0
9b9bdc0b6693c710b0c94a8d004f6fc7	0.0	0.0	0.0	0.0	0.0	1710.0
bebbbf7a5724c600396b1e5ae4b22e72	1709.0	0.0	0.0	0.0	0.0	0.0
9cd36c02be90aaeab07fb2087c54565a	0.0	0.0	0.0	0.0	0.0	1709.0
eaa68f4344c50966c85e97dfadd14a91	1708.0	0.0	0.0	0.0	0.0	0.0
5f0f9be4e8a5ba5ad555b3e4ccb92ca5	0.0	0.0	1695.0	0.0	0.0	0.0
26fc4302b4598adefeb34527b14c227c	0.0	0.0	0.0	0.0	0.0	1689.0
51731b0f3e851fd1b3ea178742b3f5d1	0.0	1686.0	0.0	0.0	0.0	0.0
7a692a9d9fa9b5ebd1326a6216843b41	1682.0	0.0	0.0	0.0	0.0	0.0
274ae09ab099f4795e0798e6962ecc47	0.0	0.0	0.0	0.0	0.0	1677.0
9d07762d0223081bb4ce24b61d63cd41	0.0	0.0	0.0	0.0	0.0	1666.0
e3b0da72eaaf0c79bae6cfe1b0155381	0.0	0.0	0.0	0.0	0.0	1660.0
d113f3ca5ec306298f2c99e8f4803f54	0.0	0.0	0.0	0.0	0.0	1655.0
d8c9c31ca43138b708901d38f7a7a725	0.0	0.0	1651.0	0.0	0.0	0.0
80c3475eca5d1b822b90b4d61a5cc1a9	1646.0	0.0	0.0	0.0	0.0	0.0
2345119e0bead1eb4fc67ce0751fbd19	1645.0	0.0	0.0	0.0	0.0	0.0
8a87ca916af58300bff98d492f33cbaa	1642.0	0.0	0.0	0.0	0.0	0.0
e817877d2379452bf4a72351235dbd64	1638.0	0.0	0.0	0.0	0.0	0.0
358d985cfd35bff15b831a064e907703	0.0	0.0	0.0	0.0	0.0	1638.0
5bdb4959e35c837414e7a1c6917082d8	0.0	0.0	0.0	0.0	0.0	1637.0
b727cf0fe1784e5c666fedf7aaf2af84	43.0	54.0	0.0	990.0	0.0	542.0
c735c3feb47e7dd31569de6a8f679d49	0.0	0.0	0.0	0.0	0.0	1623.0
96124943c8d4dc3edc1a26a480804ed2	1617.0	0.0	0.0	0.0	0.0	0.0
cbd8115271791e129e1a709f5ca2c53e	1614.0	0.0	0.0	0.0	0.0	0.0
bf4448e3a0e207f868db315de7b5fad2	0.0	0.0	0.0	0.0	0.0	1608.0
43d76d412723989237c541852a08470d	0.0	0.0	0.0	0.0	0.0	1606.0
6860645deeeda74410c866a91b507b7d	0.0	0.0	1605.0	0.0	0.0	0.0
3ad313fe039dc82459a56a16865be546	0.0	0.0	0.0	597.0	0.0	1007.0
21d009d3db9cb6e3373491e0fe42a1ca	0.0	0.0	0.0	0.0	0.0	1600.0
076a6aa5f2556afc4fbada015e10aa72	0.0	0.0	0.0	0.0	0.0	1599.0
0b04c9afd8aa284f2791a1513cc7ba8e	0.0	0.0	1597.0	0.0	0.0	0.0
e97565883e1844a9fceae684d7bea860	1589.0	0.0	0.0	0.0	0.0	0.0
02d7c2464fb93973ebdbbe2aa031d841	0.0	0.0	1589.0	0.0	0.0	0.0
7148830659a63910c56d9f5af20fba0d	0.0	0.0	0.0	0.0	0.0	1589.0
47f6f7ec9e72952c38d52c4928a469d5	1587.0	0.0	0.0	0.0	0.0	0.0
ae5eaca663fa7d6de1ff3947ac6de520	0.0	0.0	1582.0	0.0	0.0	0.0
25abb594a07f82258b5cc3fc94ffefd2	0.0	0.0	0.0	189.0	0.0	1392.0
70f3d24c8a1593fe01629b3c32bc865b	1577.0	0.0	0.0	0.0	0.0	0.0
2a340e9bd6dc6ef0a332d412314715c1	1575.0	0.0	0.0	0.0	0.0	0.0
8aff0e61994bdead205f34d44f4763c4	1575.0	0.0	0.0	0.0	0.0	0.0
5e56c0f33c69b7f49c0d3c3d1107613f	0.0	0.0	0.0	0.0	0.0	1574.0
c47ffffe0323ae13dfb195653e4091d6	1144.0	185.0	0.0	0.0	0.0	244.0
b8e399ca1163aeeb3517661489ce0c81	0.0	0.0	1567.0	0.0	0.0	0.0
94303c5b161daa6c6295aa626f263845	0.0	0.0	1561.0	0.0	0.0	0.0
d103fea4b9c81ad524a2a31e17aaa212	0.0	0.0	0.0	0.0	0.0	1560.0
ad0bb692270705de6a654c77c2d0e62b	0.0	0.0	0.0	0.0	0.0	1559.0
c8d137b978dd7129c92ae5b315cabe98	0.0	0.0	0.0	0.0	0.0	1558.0
8235cd4484907547f8b7c74455e6c4bd	1555.0	0.0	0.0	0.0	0.0	0.0
15911cd506549d97ad262f2cb2b6b2d8	1554.0	0.0	0.0	0.0	0.0	0.0
6b90c85ef07a328a7990694e8eea9b60	1552.0	0.0	0.0	0.0	0.0	0.0
a2417016937cae1ddc2fd7cd414350bb	0.0	0.0	1552.0	0.0	0.0	0.0
36a61be0dc002b0ec316444bbe8fff8f	0.0	0.0	0.0	0.0	1550.0	0.0
db902ab585ad83f87931c76fff81bfd4	1544.0	0.0	0.0	0.0	0.0	0.0
9b9d7bc2032132bad6bb048c9f2f8684	80.0	0.0	0.0	0.0	0.0	1452.0
aa616587e421b4afa123369dcc002976	1531.0	0.0	0.0	0.0	0.0	0.0
272eff075f1dbb94270a9c2d0e983f7f	1529.0	0.0	0.0	0.0	0.0	0.0
de25eafaa00a439118088da0f665d4da	1523.0	0.0	0.0	0.0	0.0	0.0
32791ad662b6e0f0e6e30e9593da7ffc	0.0	1523.0	0.0	0.0	0.0	0.0
4ec9e6796eaa75977f02cf5e9d853e56	1517.0	0.0	0.0	0.0	0.0	0.0
43a7c294b54edc314fe70d92a5b5c267	0.0	0.0	0.0	0.0	0.0	1517.0
821a98e71650344b590dc818f4243d5d	0.0	0.0	0.0	0.0	0.0	1515.0
3810c9218bd08cfe8f04f3ccf21b2003	0.0	0.0	0.0	0.0	0.0	1511.0
5b7bf0132ac1a86e8b9111195d33f91e	0.0	1506.0	0.0	0.0	0.0	0.0
df05fc06f8d14fe85d51840b4e112dc6	0.0	0.0	0.0	0.0	0.0	1506.0
83ecb149544d728bb5f940b44061b8c0	0.0	0.0	0.0	0.0	0.0	1503.0
20ba45a1df73a083898a39ff3b9b40b2	1497.0	0.0	0.0	0.0	0.0	0.0
9ee0b3b86493eac577abe240f573d53b	1493.0	0.0	0.0	0.0	0.0	0.0
db8caa76e57a9b635c7ab156e18b7cab	0.0	0.0	1490.0	0.0	0.0	0.0
fb8e344d960e9fe8a86732c06f691a70	0.0	0.0	0.0	0.0	0.0	1490.0
6b209f96b92e438400158c07e9ef7d1b	0.0	0.0	0.0	0.0	0.0	1490.0
742536f7c2ea509810996f66de598354	0.0	0.0	1487.0	0.0	0.0	0.0
9c62f8ed3e6960ee2899236dc7380ee7	0.0	0.0	0.0	0.0	0.0	1487.0
2c001823a20c90d8dd1186525d8c52b4	1484.0	0.0	0.0	0.0	0.0	0.0
841e9fb24fcd9fd4451b3156ecfbafa2	0.0	0.0	0.0	0.0	0.0	1484.0
fedac256c7ffba618ac3a189cc1c1102	1482.0	0.0	0.0	0.0	0.0	0.0
3c910a3b18358e63e2bc159f825debda	0.0	0.0	0.0	0.0	0.0	1475.0
6715c0aedef61b29c9bae10da8c8cafc	1474.0	0.0	0.0	0.0	0.0	0.0
0425e2520d15d7d6681408713e24c92a	0.0	0.0	0.0	0.0	0.0	1474.0
ce13a2d0a4de98df8c2c1c745bb686a1	1473.0	0.0	0.0	0.0	0.0	0.0
a6b9bf83105f59a4fc0e7714bc0a7e56	1469.0	0.0	0.0	0.0	0.0	0.0
464dc4db87b210eff6f0c858c37a8269	0.0	0.0	0.0	0.0	0.0	1467.0
e2744f93a21e5f4d4677c15f362a34b9	0.0	0.0	0.0	0.0	0.0	1465.0
dbbde7780e5102fb2e4a03a8db517e6d	1463.0	0.0	0.0	0.0	0.0	0.0
4e429f021553e8bfc1bd2458fc9ecde2	0.0	0.0	0.0	0.0	0.0	1463.0
a7c248321d4f9e0b07c97bc3647d4df6	0.0	1462.0	0.0	0.0	0.0	0.0
e949710dda8cb60570a98c34d5259bdd	1457.0	0.0	0.0	0.0	0.0	0.0
6d694e26db881d4c8614b1031eb073ce	0.0	0.0	0.0	0.0	1450.0	0.0
f4db2f9c97a922f5a41ac478e2a49b79	0.0	0.0	0.0	0.0	0.0	1449.0
55a78a94ce38b1a9afdc4ae8bef80595	0.0	0.0	0.0	0.0	0.0	1449.0
c72780bf93b1e2063f0808bb8c72043a	129.0	0.0	0.0	0.0	0.0	1315.0
3a5666b75053e4eae9e9bd317b85bd01	0.0	0.0	0.0	0.0	0.0	1442.0
89bd8b41db406f0bc96fdd650f328312	1440.0	0.0	0.0	0.0	0.0	0.0
bb4346be759c4e966745db59f68fe540	1435.0	0.0	0.0	0.0	0.0	0.0
daf9a6a8bfb22384fd0844e857cb260d	0.0	0.0	0.0	0.0	1434.0	0.0
67afcc012be23a5a64e9db05551fc527	1118.0	0.0	0.0	315.0	0.0	0.0
ff879f5418ebe06779501b57b52cb944	0.0	0.0	0.0	0.0	0.0	1430.0
7aeb453abea91eb2c1f4da599a857ed7	1429.0	0.0	0.0	0.0	0.0	0.0
7036dd0e5bc9b497d0afa89da488964d	0.0	0.0	0.0	0.0	0.0	1427.0
8c0d3aef2de77c8206d50bd669be7ac2	0.0	0.0	0.0	0.0	0.0	1426.0
10c5ac5009c968a098d6a9c90bf79bb6	0.0	0.0	0.0	0.0	0.0	1418.0
f923ccfb3c030e86c9a004b16aee45ea	70.0	0.0	880.0	467.0	0.0	0.0
84c18f49c67dc363ba5847281cb3775d	1414.0	0.0	0.0	0.0	0.0	0.0
76bdc344503206c49522737676e7e89b	1413.0	0.0	0.0	0.0	0.0	0.0
623afb0f730a31839fb3be4ff9f9df0c	0.0	0.0	0.0	0.0	0.0	1413.0
b077ec3f7bb05acf298044459f68dbc6	1405.0	0.0	0.0	0.0	0.0	0.0
7cbfb8e8e326ac0da3bbb8ec9825ed90	0.0	0.0	0.0	0.0	0.0	1404.0
3d4356d2984370aef09661febb3059a4	0.0	0.0	0.0	0.0	0.0	1404.0
fbf5cb11043036c68a2ff8cd98761564	0.0	0.0	0.0	0.0	0.0	1403.0
13dceb8c14932730bfe2523351c798a2	1396.0	0.0	0.0	0.0	0.0	0.0
721c61cc035a08d0d6e549c2791a4212	1394.0	0.0	0.0	0.0	0.0	0.0
1ec2191561ebfe0217f5e08b0e78ac38	0.0	0.0	0.0	0.0	0.0	1387.0
df670c9669a14125398f2e8608943dd8	0.0	0.0	0.0	0.0	1386.0	0.0
e478ea41ff804c7e2bb8dfee50b6bd23	1384.0	0.0	0.0	0.0	0.0	0.0
06e8bc36230ee6c28a6f79db7cdf04f0	0.0	0.0	0.0	0.0	0.0	1376.0
dbae0fcd23576d1cb974ab5be2d0136b	1375.0	0.0	0.0	0.0	0.0	0.0
d17b7cd2b5e138f80a80897128606d8c	0.0	0.0	0.0	0.0	0.0	1368.0
073fd496d70bc29ae535185966cd0311	0.0	0.0	1364.0	0.0	0.0	0.0
02f9fc8d6c38097834fe83de66836756	0.0	0.0	0.0	0.0	0.0	1360.0
03a9fcfcf3a19263d5bd462e95a80a4f	0.0	0.0	1356.0	0.0	0.0	0.0
532d575956144cf88ffc783574479680	0.0	0.0	0.0	0.0	0.0	1355.0
ca54b81dd2f5dc6bacd8762c13cd8268	0.0	0.0	0.0	0.0	0.0	1352.0
15eb8e8b97cdb718203e33421dcf961a	0.0	0.0	0.0	0.0	0.0	1348.0
897beda68d0b95af7f8ddd3a60f326e1	0.0	0.0	0.0	0.0	0.0	1347.0
7c4b86e85822a6ad254e01dbc2d0795b	1345.0	0.0	0.0	0.0	0.0	0.0
5cb9be75ff6cf9df7d47471801408bf4	0.0	0.0	0.0	0.0	0.0	1345.0
7caffba4265d79ca948b01ffe75a4ba7	0.0	0.0	0.0	0.0	0.0	1343.0
4198fa4fd713e8ac2db4a9a04141234b	1342.0	0.0	0.0	0.0	0.0	0.0
3fe36716f29f0ec51f86e6cec239a46a	1342.0	0.0	0.0	0.0	0.0	0.0
e86eab993c47d50a33874dd8e49c1456	0.0	0.0	0.0	0.0	0.0	1341.0
1eeb062d0a6f646d9cca6df8fe1e7edc	1340.0	0.0	0.0	0.0	0.0	0.0
caee5146b2444b3aae59711847e9f44a	1014.0	0.0	0.0	326.0	0.0	0.0
3189fc879927a0507985d777d83e9c44	0.0	0.0	1339.0	0.0	0.0	0.0
449dc301818bb3a12fd33ef4824eb73c	0.0	0.0	0.0	0.0	0.0	1335.0
029ec03fbd1d7cef332b9da3aafad93b	1327.0	0.0	0.0	0.0	0.0	0.0
99a058063175c13e62dda45d49fbec22	0.0	0.0	0.0	0.0	0.0	1326.0
7b56698db54617f81f20c973cf711b63	1325.0	0.0	0.0	0.0	0.0	0.0
3b66038a6a0e39f4ad1700bb1346c3ab	1285.0	0.0	38.0	0.0	0.0	0.0
4bcc2e8bd05e079aa66bff9fdc3fa16d	0.0	0.0	0.0	0.0	0.0	1323.0
746412504ba15b7943933de3d87d4f79	0.0	0.0	0.0	0.0	0.0	1318.0
c315c69cbebaa38eb737d4b3f5d5508f	1317.0	0.0	0.0	0.0	0.0	0.0
52b09f7810b8410fa699737afdb0780f	0.0	0.0	0.0	0.0	0.0	1316.0
0ad432e2af54617c09418c940ca25d20	0.0	0.0	0.0	0.0	0.0	1314.0
969cbb8eae87cc35b4d676578b3f2c26	0.0	0.0	0.0	0.0	0.0	1310.0
5cf99fcd30564ade97109efcfc529ddb	129.0	0.0	0.0	0.0	0.0	1180.0
8d24f0e811ba969bd1a6c932d59c6186	0.0	0.0	0.0	0.0	0.0	1304.0
b23e709ac7f32deff0baa3496f0784a5	0.0	0.0	0.0	0.0	0.0	1304.0
753c969d8ff544813368a0f34a22f2c2	0.0	1303.0	0.0	0.0	0.0	0.0
7c9d156f674545450469fe557ff0b2bc	0.0	0.0	1301.0	0.0	0.0	0.0
a338095231c5ce64c4eb5ed7d322a72b	0.0	0.0	0.0	0.0	0.0	1296.0
79517cc3a9ad671a48c4792c6de0f06d	0.0	1292.0	0.0	0.0	0.0	0.0
e06025073a634f7fecf3bdf2e5b72013	0.0	0.0	0.0	0.0	0.0	1290.0
820d245e38eae6cc5aa74a7d8037f9a7	1285.0	0.0	0.0	0.0	0.0	0.0
0ca00f72cc3fd97627e461741ec98c31	1284.0	0.0	0.0	0.0	0.0	0.0
7330ad820c73fa80b58c924477b9273b	0.0	0.0	0.0	0.0	0.0	1279.0
cac61939aafdb3eda63fdb0fc9643cc2	1278.0	0.0	0.0	0.0	0.0	0.0
d75ada9589d20c5d30f3491ce5c99731	0.0	0.0	0.0	0.0	0.0	1274.0
34df79a3a14260f41b7afaa4e5051215	1272.0	0.0	0.0	0.0	0.0	0.0
2a9026779df41e582d855e03acdc89db	0.0	1266.0	0.0	0.0	0.0	0.0
dfe655e4aae162ae1484e7446016d861	0.0	0.0	0.0	0.0	0.0	1266.0
37993defa73fe87832b076cbed42c1be	0.0	0.0	0.0	0.0	0.0	1262.0
93dfca4d41d04253a738dbe400f52a8e	0.0	0.0	0.0	0.0	0.0	1260.0
b234a6028e513ba2028549093f73172b	0.0	0.0	1258.0	0.0	0.0	0.0
d4bcfd64d6fc317df54789f20f792f5c	0.0	0.0	0.0	0.0	0.0	1257.0
1e33a6f520736078f67d7f55922ccdc9	1249.0	0.0	0.0	0.0	0.0	0.0
420afb21a483817ed56cae7c5b45dc9a	1243.0	0.0	0.0	0.0	0.0	0.0
c74dbcbb9deff395478cd023c7b39eab	0.0	0.0	0.0	0.0	0.0	1242.0
f012799dee590bccd329452efecb6c67	1232.0	0.0	0.0	0.0	0.0	0.0
249f6b48c028f8d074f9cd6078c8047f	1227.0	0.0	0.0	0.0	0.0	0.0
010e85f0179ba2355d33745943cc903f	1227.0	0.0	0.0	0.0	0.0	0.0
91dd3c4414b79b6a03eb94956ba8b97a	0.0	0.0	1226.0	0.0	0.0	0.0
14a6951e4e0ccb861a02f9a9fc29fade	1225.0	0.0	0.0	0.0	0.0	0.0
4c9d73f84fa19386f42612759c76c096	0.0	0.0	0.0	0.0	0.0	1225.0
9807c03138455b192efaa33daf2c96b8	0.0	0.0	0.0	0.0	0.0	1220.0
af5bdffcddda5c77f4b5931384ecc5a4	1219.0	0.0	0.0	0.0	0.0	0.0
4a8b19507192c5ab27b1e181f3381be8	1218.0	0.0	0.0	0.0	0.0	0.0
2025d9bdd5446bfab6afa08c1b06ed8f	0.0	0.0	0.0	0.0	0.0	1218.0
664c5245b6cbfea323173cf7123c585c	0.0	0.0	0.0	1214.0	0.0	0.0
ac39a638243ffd45aa697a72c93d83e0	0.0	1208.0	0.0	0.0	0.0	0.0
30c0566e8dbdb47b63058c94fb211ab6	1207.0	0.0	0.0	0.0	0.0	0.0
3eac037afd51c2100ee557b05e0d9640	1207.0	0.0	0.0	0.0	0.0	0.0
41b68f6f2e091cbd01aab5413f8e49c1	0.0	0.0	0.0	0.0	0.0	1206.0
bbef90863e5937b077c3b0027376ed5f	0.0	0.0	0.0	0.0	0.0	1206.0
c9771a0464c4ff7620593a61816decdf	0.0	0.0	0.0	0.0	0.0	1205.0
27419010c77072e90cecbee39b9ab37a	0.0	0.0	0.0	0.0	0.0	1201.0
2004785d6d646e3189ca4108cabbba96	1200.0	0.0	0.0	0.0	0.0	0.0
acb5cca5e33e50c33be4345590fdc7fd	0.0	0.0	0.0	0.0	0.0	1200.0
759f12bd5ef8e01829a663370a48ee07	1198.0	0.0	0.0	0.0	0.0	0.0
258c14502d51ceb07ceb1f93eb5c5b66	0.0	0.0	0.0	0.0	0.0	1193.0
bbace5886a6cc000acf2e50d3296636d	1187.0	0.0	0.0	0.0	0.0	0.0
95f21f85230bcd095eeb5492e4c6e61c	1185.0	0.0	0.0	0.0	0.0	0.0
c7e34fe205d2be967ae909136d769ba0	0.0	0.0	0.0	0.0	0.0	1185.0
09cf6df3ca1df20188ad772be8187bc2	0.0	1035.0	0.0	0.0	0.0	148.0
6dda40b98fc23f85a7a64f83cabd9948	0.0	0.0	0.0	0.0	0.0	1178.0
c5631b350851b5c2f637a9228ab38cfd	1177.0	0.0	0.0	0.0	0.0	0.0
cafec87b9f068720921aca4f73b169a2	0.0	0.0	1177.0	0.0	0.0	0.0
d701e1c3883d89f682ef4996418b784b	0.0	0.0	0.0	0.0	0.0	1176.0
4df1307945ea6e180f89875e5610b01d	0.0	0.0	0.0	0.0	0.0	1172.0
1ffeb0c4d24cb8298bc2270cb18a93f7	0.0	0.0	0.0	0.0	0.0	1170.0
7bd28544f4799358f69dd3a16e835c93	0.0	0.0	0.0	0.0	0.0	1165.0
41b5cb87905731b257983d858d4a773c	0.0	0.0	0.0	0.0	1164.0	0.0
07b0cb6214e31506020619589ae321fb	0.0	0.0	0.0	0.0	0.0	1164.0
a4e0209a1a62d7ca8f168ec4aba7419e	0.0	0.0	0.0	0.0	0.0	1157.0
7ef193ac2402bc5a8f35c21734f8712d	1152.0	0.0	0.0	0.0	0.0	0.0
83b9b73dbe96cc481d584b846c948245	0.0	0.0	0.0	0.0	0.0	1149.0
57976b45ac224c14eb6207bedede81d2	1148.0	0.0	0.0	0.0	0.0	0.0
bb6ee4fb77d4cb556dff9673618857d8	1139.0	0.0	0.0	0.0	0.0	0.0
e464295ea6839675e81c9c0dd9766f7b	0.0	0.0	0.0	0.0	0.0	1139.0
2374a59fbe11602b156d4c8bc973f6c5	0.0	0.0	0.0	0.0	0.0	1139.0
94a5b3d6f2e0dacb37bc37d1ad5b14b8	0.0	0.0	1138.0	0.0	0.0	0.0
b03a4c6fd83f8fd428dfe806df3b6e98	0.0	0.0	0.0	0.0	0.0	1133.0
3b99472e52a440ab91fd553c9903504f	0.0	0.0	0.0	0.0	0.0	1128.0
235ae274786e32c894fa3f59f8cadbb0	0.0	0.0	1123.0	0.0	0.0	0.0
ec6699dcf5206723ee8b3f40d94d22af	0.0	0.0	0.0	0.0	0.0	1123.0
d3124d3094edec853536a06906909335	0.0	0.0	0.0	0.0	0.0	1119.0
10f5115c3c4d9ddccb01a8328f83ba0a	1118.0	0.0	0.0	0.0	0.0	0.0
f07d0f3a129c319df87abfd50801907f	0.0	0.0	1117.0	0.0	0.0	0.0
d361e20dc9eba9f67da964b046b326bf	1114.0	0.0	0.0	0.0	0.0	0.0
03d0f7eca0fa0f6937d8dc30075524cd	0.0	0.0	0.0	0.0	0.0	1114.0
79552fb8a19d4c08a752060422413f12	1113.0	0.0	0.0	0.0	0.0	0.0
137ae9fbb22399c997cc695a9b34a1bd	1113.0	0.0	0.0	0.0	0.0	0.0
3d83d760a739f44ed2b6cb13c4a93b2c	649.0	0.0	0.0	0.0	0.0	463.0
7a0dfc0be4bea506da2e4d9f29678c8f	0.0	0.0	1109.0	0.0	0.0	0.0
3185dc534306ad90d92fb66a6e3a399a	1102.0	0.0	0.0	0.0	0.0	0.0
b8a554b6ab6b3a63880895db17ed6b57	0.0	0.0	0.0	0.0	0.0	1099.0
a644a0e4d5299b6a783a8f963e76e78e	0.0	0.0	0.0	0.0	0.0	1099.0
30cffc2fef1172cf39138eb1fd5c6242	0.0	0.0	0.0	0.0	0.0	1097.0
de7115c3ca14141bf9abf6cc5b3473ed	0.0	0.0	1095.0	0.0	0.0	0.0
40808430d4ebfebbfa397df5e0701ffe	1093.0	0.0	0.0	0.0	0.0	0.0
56fd62ad80027b04b44048918cbb701b	0.0	0.0	1090.0	0.0	0.0	0.0
fb6075093d17a8d13f6a6eb6ebaaa1b6	1088.0	0.0	0.0	0.0	0.0	0.0
192a679f19498ce59fdb338d8791c86e	0.0	0.0	0.0	0.0	0.0	1087.0
7fb2e8f4f8bbe5ff40d311767db9fd25	0.0	0.0	1086.0	0.0	0.0	0.0
12c4599130c76a751ca1fc50187ae639	1085.0	0.0	0.0	0.0	0.0	0.0
9511e5efb4438386be7a2e50dd7a9419	1083.0	0.0	0.0	0.0	0.0	0.0
2e198a6b9166a1527974d31ed6da95d4	0.0	0.0	0.0	0.0	0.0	1081.0
f007c4c92bc09f357b4072ee18d5b9f5	0.0	0.0	1076.0	0.0	0.0	0.0
13343e404c68bcc075058876c158a11c	0.0	1074.0	0.0	0.0	0.0	0.0
6f5ddb39f22005899e8f102d35db9e56	0.0	0.0	0.0	0.0	0.0	1072.0
ce9fa9e9713121ee21c077149ab9a139	0.0	0.0	0.0	0.0	0.0	1072.0
2a74bd7642542e090039a846231b45c9	0.0	0.0	0.0	0.0	0.0	1071.0
24274fb354842bf6973a1b2269d4478a	0.0	0.0	0.0	0.0	0.0	1070.0
e23be0c27f93857660a608c62e4e11cd	1069.0	0.0	0.0	0.0	0.0	0.0
cc70c15d4f7a80fc3814b09fbacfa21b	1069.0	0.0	0.0	0.0	0.0	0.0
8afbca2aaa46e7844c3967a2714d71f9	1068.0	0.0	0.0	0.0	0.0	0.0
9b75bfb236e19b83dd818ddfa14e6d36	0.0	0.0	0.0	0.0	1068.0	0.0
2f88bcee76559be4202f5166d2a6f871	1065.0	0.0	0.0	0.0	0.0	0.0
5182fdf7d3345d0dcaf7135e4ba0e1e0	0.0	0.0	1061.0	0.0	0.0	0.0
07e10972e1c4e6bb8dc53fcd11110631	1060.0	0.0	0.0	0.0	0.0	0.0
c0e82580e5d7a6cc28a50911e717278e	1059.0	0.0	0.0	0.0	0.0	0.0
eda20acd7604f5272846a0b24353b6ac	0.0	0.0	0.0	0.0	0.0	1055.0
ce3d73d49a8e5eeade87e2830267fefd	1052.0	0.0	0.0	0.0	0.0	0.0
c4eca8a1edb6e4ca1fac7f19a798379e	0.0	0.0	0.0	0.0	0.0	1045.0
9cde3e4b791abd3fa4d3b3a8f1600edf	1042.0	0.0	0.0	0.0	0.0	0.0
5d585f25b7488dd6ceb86a971a6490af	0.0	0.0	1042.0	0.0	0.0	0.0
6353cf54a39f7fab83612aa19d67598c	1040.0	0.0	0.0	0.0	0.0	0.0
4fb00204843144849691d3ed3f07a206	0.0	0.0	0.0	0.0	0.0	1040.0
b22b1465e51450d91f0a6f72b3f521b2	0.0	0.0	0.0	0.0	0.0	1040.0
f5219b318092557de4c85b07dbe6e616	0.0	0.0	0.0	0.0	0.0	1040.0
bb83e32a2b2bcccce117d7ae79a95d1f	0.0	0.0	0.0	0.0	0.0	1040.0
3d6e169b4e0a762881c045b1a69e37a8	0.0	0.0	1037.0	0.0	0.0	0.0
df52b9fce2a346dd01541ec9b0eab132	0.0	0.0	1035.0	0.0	0.0	0.0
0cc45d934709d2106b815c709f625cd2	0.0	0.0	0.0	0.0	0.0	1034.0
fcd06dc254094f1915a384a63c89c7fa	1033.0	0.0	0.0	0.0	0.0	0.0
64c8892f0fc336ad993b5198acc06333	0.0	0.0	1033.0	0.0	0.0	0.0
57fb28f7a3be2dbaaea0610a1fe8bb7c	0.0	0.0	1028.0	0.0	0.0	0.0
bd9222c344ffdddd3238ddea2badba89	0.0	0.0	0.0	0.0	0.0	1027.0
acd4af330563af0ef9d32db7ff4120ee	1021.0	0.0	0.0	0.0	0.0	0.0
5ec33cf0701529cb01da6ac29fa0992c	0.0	0.0	0.0	0.0	0.0	1018.0
1d46766d9a214e166159baded2f08e5d	1017.0	0.0	0.0	0.0	0.0	0.0
75124faaf0a220a228ec08c7c6980f56	0.0	0.0	0.0	0.0	0.0	1010.0
6bb609915e6382d6011d73418d146a76	0.0	0.0	1008.0	0.0	0.0	0.0
e7195fe6e053df755db3065a44e0ee93	0.0	0.0	0.0	0.0	1008.0	0.0
8446fa2e6fdaddeb55f5c213e5904374	0.0	0.0	0.0	0.0	0.0	1005.0
